9800,16900,1,0
12700,16900,1,0
15400,16900,1,0
18150,16900,1,0
20600,16250,1,0
20600,13000,1,0
20600,11800,1,0
20600,5000,1,0
20600,3300,1,0
15700,1250,1,0
12900,1250,1,0
8700,1250,1,0
6810,1950,1,0
6810,6250,1,0
6810,12730,1,0
14000,15600,1,0
19400,9700,1,0
17100,2350,1,0
14210,2350,1,0
13000,2350,1,0

